DATE_REPORTED,COUNTRY_CODE,COUNTRY,NEW_CASES,CUMULATIVE_CASES,NEW_DEATHS,CUMULATIVE_DEATHS,TOTAL_VACCINATIONS,PEOPLE_VACCINATED,PEOPLE_FULLY_VACCINATED,TOTAL_BOOSTERS,DAILY_VACCINATIONS,TOTAL_VACCINATIONS_PER_HUNDRED,PEOPLE_VACCINATED_PER_HUNDRED,PEOPLE_FULLY_VACCINATED_PER_HUNDRED,TOTAL_BOOSTERS_PER_HUNDRED,DAILY_VACCINATIONS_PER_MILLION,DAILY_PEOPLE_VACCINATED,DAILY_PEOPLE_VACCINATED_PER_HUNDRED
17.10.2021,NO,Norway,290,196464,5,890,7988476,4204336,3722318,61822,6828,146.16,76.92,68.1,1.13,1249,963,0.018
18.10.2021,NO,Norway,259,196723,0,890,7991978,4204770,3723707,63501,5805,146.22,76.93,68.13,1.16,1062,867,0.016
19.10.2021,NO,Norway,746,197469,0,890,7997572,4205681,3726123,65768,4885,146.32,76.95,68.17,1.2,894,808,0.015
20.10.2021,NO,Norway,580,198049,3,893,8009253,4208038,3730916,70299,4760,146.54,76.99,68.26,1.29,871,844,0.015
21.10.2021,NO,Norway,716,198765,0,893,8021651,4210003,3736086,75562,5432,146.77,77.03,68.36,1.38,994,939,0.017
22.10.2021,NO,Norway,645,199410,0,893,8027547,4210870,3738475,78202,5601,146.87,77.04,68.4,1.43,1025,938,0.017
23.10.2021,NO,Norway,752,200162,0,893,8027676,4210917,3738522,78237,5608,146.88,77.04,68.4,1.43,1026,941,0.017
24.10.2021,NO,Norway,463,200625,8,901,8027702,4210924,3738528,78250,5604,146.88,77.04,68.4,1.43,1025,941,0.017
25.10.2021,NO,Norway,502,201127,0,901,8032121,4211480,3740162,80479,5735,146.96,77.05,68.43,1.47,1049,959,0.018
26.10.2021,NO,Norway,1224,202351,0,901,8038052,4212438,3742260,83354,5783,147.07,77.07,68.47,1.53,1058,965,0.018
27.10.2021,NO,Norway,1055,203406,0,901,8050892,4214209,3747855,88828,5948,147.3,77.1,68.57,1.63,1088,882,0.016
28.10.2021,NO,Norway,1114,204520,0,901,8064162,4215692,3753843,94627,6073,147.54,77.13,68.68,1.73,1111,813,0.015
29.10.2021,NO,Norway,1143,205663,0,901,8069139,4216411,3755668,97060,5942,147.63,77.14,68.71,1.78,1087,792,0.014
30.10.2021,NO,Norway,1179,206842,0,901,8069338,4216480,3755728,97130,5952,147.64,77.15,68.72,1.78,1089,795,0.015
31.10.2021,NO,Norway,605,207447,16,917,8069366,4216485,3755740,97141,5952,147.64,77.15,68.72,1.78,1089,794,0.015
01.11.2021,NO,Norway,687,208134,2,919,8073588,4217036,3756887,99665,5924,147.72,77.16,68.74,1.82,1084,794,0.015
02.11.2021,NO,Norway,1975,210109,0,919,8083573,4218000,3758711,106862,6503,147.9,77.17,68.77,1.96,1190,795,0.015
03.11.2021,NO,Norway,1415,211524,0,919,8105629,4220057,3763442,122130,7820,148.3,77.21,68.86,2.23,1431,835,0.015
04.11.2021,NO,Norway,1651,213175,0,919,8129877,4222295,3768112,139470,9388,148.75,77.25,68.94,2.55,1718,943,0.017
05.11.2021,NO,Norway,1498,214673,0,919,8142697,4223351,3770406,148940,10508,148.98,77.27,68.98,2.73,1923,991,0.018
06.11.2021,NO,Norway,1457,216130,0,919,8144508,4223424,3770522,150562,10739,149.01,77.27,68.99,2.75,1965,992,0.018
07.11.2021,NO,Norway,885,217015,29,948,8145752,4223436,3770533,151783,10912,149.04,77.27,68.99,2.78,1996,993,0.018
08.11.2021,NO,Norway,958,217973,0,948,8158142,4224106,3772128,161908,12079,149.26,77.28,69.02,2.96,2210,1010,0.018
09.11.2021,NO,Norway,2390,220363,0,948,8177813,4225386,3775339,177088,13463,149.62,77.31,69.07,3.24,2463,1055,0.019
10.11.2021,NO,Norway,1753,222116,2,950,8213553,4227432,3779557,206564,15418,150.28,77.35,69.15,3.78,2821,1054,0.019
11.11.2021,NO,Norway,1966,224082,0,950,8248636,4229649,3785157,233830,16966,150.92,77.39,69.25,4.28,3104,1051,0.019
12.11.2021,NO,Norway,1773,225855,2,952,8263557,4230628,3786850,246079,17266,151.19,77.4,69.28,4.5,3159,1040,0.019
13.11.2021,NO,Norway,1791,227646,0,952,8264323,4230713,3786975,246635,17116,151.21,77.41,69.29,4.51,3132,1041,0.019
14.11.2021,NO,Norway,1088,228734,39,991,8264427,4230717,3786982,246728,16954,151.21,77.41,69.29,4.51,3102,1040,0.019
15.11.2021,NO,Norway,1061,229795,2,993,8280394,4231766,3789450,259178,17465,151.5,77.43,69.33,4.74,3195,1094,0.02
16.11.2021,NO,Norway,2861,232656,2,995,8303297,4233071,3792439,277787,17926,151.92,77.45,69.39,5.08,3280,1098,0.02
17.11.2021,NO,Norway,2139,234795,5,1000,8347621,4235294,3798330,313997,19153,152.73,77.49,69.49,5.74,3504,1123,0.021
18.11.2021,NO,Norway,2434,237229,1,1001,8391135,4237396,3802906,350833,20357,153.53,77.53,69.58,6.42,3725,1107,0.02
19.11.2021,NO,Norway,2334,239563,0,1001,8412100,4238420,3805558,368122,21220,153.91,77.55,69.63,6.74,3882,1113,0.02
20.11.2021,NO,Norway,2222,241785,3,1004,8413874,4238523,3806342,369009,21364,153.94,77.55,69.64,6.75,3909,1116,0.02
21.11.2021,NO,Norway,1378,243163,36,1040,8414037,4238536,3806353,369148,21373,153.94,77.55,69.64,6.75,3910,1117,0.02
22.11.2021,NO,Norway,1351,244514,2,1042,8435877,4239460,3808519,387898,22212,154.34,77.57,69.68,7.1,4064,1099,0.02
23.11.2021,NO,Norway,3534,248048,0,1042,8469407,4240702,3813383,415322,23730,154.96,77.59,69.77,7.6,4342,1090,0.02
24.11.2021,NO,Norway,2800,250848,6,1048,8534324,4243235,3820951,470138,26672,156.15,77.63,69.91,8.6,4880,1134,0.021
25.11.2021,NO,Norway,2939,253787,7,1055,8599684,4245775,3830036,523873,29793,157.34,77.68,70.07,9.58,5451,1197,0.022
26.11.2021,NO,Norway,2822,256609,0,1055,8629024,4246892,3833745,548387,30989,157.88,77.7,70.14,10.03,5670,1210,0.022
27.11.2021,NO,Norway,2728,259337,0,1055,8632752,4247038,3834022,551692,31268,157.95,77.7,70.15,10.09,5721,1216,0.022
28.11.2021,NO,Norway,1796,261133,33,1088,8633725,4247046,3834048,552631,31384,157.96,77.7,70.15,10.11,5742,1216,0.022
29.11.2021,NO,Norway,1845,262978,0,1088,8661374,4247942,3837602,575830,32214,158.47,77.72,70.21,10.54,5894,1212,0.022
30.11.2021,NO,Norway,4687,267665,4,1092,8701795,4249284,3843250,609261,33198,159.21,77.75,70.32,11.15,6074,1226,0.022
01.12.2021,NO,Norway,3787,271452,10,1102,8769241,4251796,3851986,665459,33560,160.44,77.79,70.48,12.18,6140,1223,0.022
02.12.2021,NO,Norway,4073,275525,1,1103,8841525,4254238,3861996,725291,34549,161.77,77.84,70.66,13.27,6321,1209,0.022
03.12.2021,NO,Norway,4185,279710,0,1103,8873008,4255463,3865519,752026,34855,162.34,77.86,70.72,13.76,6377,1224,0.022
04.12.2021,NO,Norway,4291,284001,0,1103,8875432,4255598,3865723,754111,34669,162.39,77.86,70.73,13.8,6343,1223,0.022
05.12.2021,NO,Norway,2680,286681,32,1135,8876253,4255617,3865757,754879,34647,162.4,77.86,70.73,13.81,6339,1224,0.022
06.12.2021,NO,Norway,2898,289579,3,1138,8905990,4256655,3868073,781262,34945,162.95,77.88,70.77,14.29,6394,1245,0.023
07.12.2021,NO,Norway,6472,296051,0,1138,8949367,4258154,3871886,819327,35367,163.74,77.91,70.84,14.99,6471,1267,0.023
08.12.2021,NO,Norway,5516,301567,1,1139,9025655,4260814,3877600,887241,36631,165.13,77.96,70.95,16.23,6702,1288,0.024
09.12.2021,NO,Norway,5308,306875,1,1140,9110489,4263695,3884015,962779,38423,166.69,78.01,71.06,17.62,7030,1351,0.025
10.12.2021,NO,Norway,5301,312176,1,1141,9145317,4264965,3886352,994000,38901,167.32,78.03,71.11,18.19,7117,1357,0.025
11.12.2021,NO,Norway,5182,317358,0,1141,9149337,4265042,3886620,997675,39129,167.4,78.03,71.11,18.25,7159,1349,0.025
12.12.2021,NO,Norway,3166,320524,42,1183,9151444,4265074,3886662,999708,39313,167.44,78.03,71.11,18.29,7193,1351,0.025
13.12.2021,NO,Norway,3212,323736,0,1183,9182782,4266345,3888730,1027707,39542,168.01,78.06,71.15,18.8,7235,1384,0.025
14.12.2021,NO,Norway,6646,330382,22,1205,9236868,4268344,3892518,1076006,41072,169,78.09,71.22,19.69,7515,1456,0.027
15.12.2021,NO,Norway,5199,335581,0,1205,9326281,4271909,3898633,1155739,42947,170.64,78.16,71.33,21.15,7858,1585,0.029
16.12.2021,NO,Norway,5020,340601,0,1205,9425648,4276377,3905874,1243397,45023,172.45,78.24,71.46,22.75,8237,1812,0.033
17.12.2021,NO,Norway,4655,345256,2,1207,9468317,4278374,3908985,1280958,46143,173.23,78.28,71.52,23.44,8442,1916,0.035
18.12.2021,NO,Norway,4252,349508,0,1207,9476312,4278639,3909460,1288213,46711,173.38,78.28,71.53,23.57,8546,1942,0.036
19.12.2021,NO,Norway,2747,352255,27,1234,9479425,4278696,3909668,1291061,46854,173.44,78.28,71.53,23.62,8572,1946,0.036
20.12.2021,NO,Norway,2605,354860,3,1237,9535889,4280952,3912803,1342134,50444,174.47,78.32,71.59,24.56,9229,2087,0.038
21.12.2021,NO,Norway,5365,360225,2,1239,9602677,4283666,3916747,1402264,52258,175.69,78.37,71.66,25.66,9561,2189,0.04
22.12.2021,NO,Norway,4173,364398,21,1260,9657031,4285885,3919957,1451189,47250,176.69,78.42,71.72,26.55,8645,1997,0.037
23.12.2021,NO,Norway,3690,368088,0,1260,9664901,4286163,3920594,1458144,34179,176.83,78.42,71.73,26.68,6253,1398,0.026
24.12.2021,NO,Norway,3353,371441,0,1260,9664973,4286168,3920606,1458199,28094,176.83,78.42,71.73,26.68,5140,1113,0.02
25.12.2021,NO,Norway,1781,373222,0,1260,9665001,4286169,3920608,1458224,26956,176.83,78.42,71.73,26.68,4932,1076,0.02
26.12.2021,NO,Norway,2025,375247,41,1301,9665035,4286173,3920614,1458248,26516,176.83,78.42,71.73,26.68,4851,1068,0.02
27.12.2021,NO,Norway,2431,377678,1,1302,9684867,4286780,3921778,1476309,21283,177.2,78.43,71.75,27.01,3894,833,0.015
28.12.2021,NO,Norway,4796,382474,1,1303,9719040,4287669,3923389,1507982,16623,177.82,78.45,71.78,27.59,3041,572,0.01
29.12.2021,NO,Norway,4016,386490,0,1303,9760132,4288848,3925430,1545854,14729,178.57,78.47,71.82,28.28,2695,423,0.008
30.12.2021,NO,Norway,4172,390662,2,1305,9778038,4289256,3926254,1562528,16162,178.9,78.48,71.84,28.59,2957,442,0.008
31.12.2021,NO,Norway,4192,394854,0,1305,9778734,4289277,3926293,1563164,16252,178.91,78.48,71.84,28.6,2973,444,0.008
01.01.2022,NO,Norway,2830,397684,0,1305,9778750,4289278,3926294,1563178,16250,178.91,78.48,71.84,28.6,2973,444,0.008
02.01.2022,NO,Norway,2592,400276,40,1345,9778825,4289281,3926300,1563244,16256,178.91,78.48,71.84,28.6,2974,444,0.008
03.01.2022,NO,Norway,4055,404331,0,1345,9813151,4289876,3927819,1595456,18326,179.54,78.49,71.86,29.19,3353,442,0.008
04.01.2022,NO,Norway,9136,413467,2,1347,9881297,4291239,3930956,1659102,23180,180.79,78.51,71.92,30.36,4241,510,0.009
05.01.2022,NO,Norway,8009,421476,2,1349,9982056,4293230,3935977,1752849,31703,182.63,78.55,72.01,32.07,5800,626,0.011
06.01.2022,NO,Norway,7036,428512,0,1349,10079977,4295584,3941190,1843203,43134,184.42,78.59,72.11,33.72,7892,904,0.017
07.01.2022,NO,Norway,6214,434726,1,1350,10126075,4296571,3943742,1885762,49620,185.27,78.61,72.16,34.5,9079,1042,0.019
08.01.2022,NO,Norway,6371,441097,0,1350,10142858,4297007,3944739,1901112,52015,185.58,78.62,72.17,34.78,9517,1104,0.02
09.01.2022,NO,Norway,4434,445531,0,1350,10146832,4297054,3944975,1904803,52572,185.65,78.62,72.18,34.85,9619,1110,0.02
10.01.2022,NO,Norway,5169,450700,20,1370,10192284,4298065,3947478,1946741,54162,186.48,78.64,72.22,35.62,9910,1170,0.021
11.01.2022,NO,Norway,12127,462827,0,1370,10261778,4299545,3951115,2011118,54354,187.75,78.67,72.29,36.8,9945,1187,0.022
12.01.2022,NO,Norway,10906,473733,22,1392,10360908,4301440,3955952,2103516,54122,189.56,78.7,72.38,38.49,9902,1173,0.021
13.01.2022,NO,Norway,11115,484848,9,1401,10460693,4303361,3960646,2196686,54388,191.39,78.73,72.46,40.19,9951,1111,0.02
14.01.2022,NO,Norway,10881,495729,0,1401,10506923,4304294,3963104,2239525,54407,192.24,78.75,72.51,40.97,9954,1103,0.02
15.01.2022,NO,Norway,11346,507075,0,1401,10524581,4304715,3963839,2256027,54532,192.56,78.76,72.52,41.28,9977,1101,0.02
16.01.2022,NO,Norway,7745,514820,0,1401,10531513,4304784,3964060,2262669,54954,192.69,78.76,72.53,41.4,10054,1104,0.02
17.01.2022,NO,Norway,8640,523460,8,1409,10569140,4305471,3965873,2297796,53837,193.37,78.77,72.56,42.04,9850,1058,0.019
18.01.2022,NO,Norway,20814,544274,2,1411,10622584,4306671,3968871,2347042,51544,194.35,78.8,72.62,42.94,9431,1018,0.019
19.01.2022,NO,Norway,18529,562803,1,1412,10699450,4308258,3972867,2418325,48363,195.76,78.82,72.69,44.25,8849,974,0.018
20.01.2022,NO,Norway,18153,580956,1,1413,10773279,4309844,3976841,2486594,44655,197.11,78.85,72.76,45.5,8170,926,0.017
21.01.2022,NO,Norway,18278,599234,0,1413,10803630,4310571,3978466,2514593,42387,197.66,78.87,72.79,46.01,7755,897,0.016
22.01.2022,NO,Norway,18554,617788,0,1413,10807633,4310727,3978768,2518138,40436,197.74,78.87,72.8,46.07,7398,859,0.016
23.01.2022,NO,Norway,12267,630055,0,1413,10809291,4310753,3978858,2519680,39683,197.77,78.87,72.8,46.1,7260,853,0.016
24.01.2022,NO,Norway,12864,642919,23,1436,10835392,4311415,3980569,2543408,38036,198.25,78.88,72.83,46.53,6959,849,0.016
25.01.2022,NO,Norway,28361,671280,2,1438,10869424,4312485,3982967,2573972,35263,198.87,78.9,72.87,47.09,6452,831,0.015
26.01.2022,NO,Norway,23587,694867,2,1440,10918662,4313887,3986935,2617840,31316,199.77,78.93,72.95,47.9,5730,804,0.015
27.01.2022,NO,Norway,22086,716953,0,1440,10968572,4315612,3991075,2661885,27899,200.68,78.96,73.02,48.7,5104,824,0.015
28.01.2022,NO,Norway,20089,737042,0,1440,10989902,4316386,3992629,2680887,26610,201.07,78.97,73.05,49.05,4869,831,0.015
29.01.2022,NO,Norway,19000,756042,0,1440,10997421,4316701,3993150,2687570,27113,201.21,78.98,73.06,49.17,4961,853,0.016
30.01.2022,NO,Norway,10778,766820,0,1440,10998709,4316759,3993271,2688679,27060,201.23,78.98,73.06,49.19,4951,858,0.016
31.01.2022,NO,Norway,11546,778366,25,1465,11015161,4317454,3994842,2702865,25681,201.54,78.99,73.09,49.45,4699,863,0.016
01.02.2022,NO,Norway,27861,806227,0,1465,11036360,4318432,3996916,2721012,23848,201.92,79.01,73.13,49.78,4363,850,0.016
02.02.2022,NO,Norway,23467,829694,1,1466,11065527,4319850,4000021,2745656,20981,202.46,79.04,73.19,50.23,3839,852,0.016
03.02.2022,NO,Norway,20353,850047,0,1466,11094385,4321393,4002967,2770025,17973,202.98,79.06,73.24,50.68,3288,826,0.015
04.02.2022,NO,Norway,17530,867577,0,1466,11106496,4321934,4004295,2780267,16656,203.21,79.07,73.26,50.87,3047,793,0.015
05.02.2022,NO,Norway,17416,884993,0,1466,11107653,4322047,4004447,2781159,15747,203.23,79.08,73.27,50.88,2881,764,0.014
06.02.2022,NO,Norway,10964,895957,0,1466,11107956,4322060,4004490,2781406,15607,203.23,79.08,73.27,50.89,2855,757,0.014
07.02.2022,NO,Norway,11094,907051,40,1506,11117510,4322555,4005786,2789169,14621,203.41,79.09,73.29,51.03,2675,729,0.013
08.02.2022,NO,Norway,29475,936526,6,1512,11129960,4323301,4007374,2799285,13371,203.64,79.1,73.32,51.22,2446,696,0.013
09.02.2022,NO,Norway,25513,962039,0,1512,11147313,4324332,4009439,2813542,11684,203.95,79.12,73.36,51.48,2138,640,0.012
10.02.2022,NO,Norway,24011,986050,1,1513,11164366,4325443,4011463,2827460,9997,204.26,79.14,73.39,51.73,1829,579,0.011
11.02.2022,NO,Norway,21930,1007980,0,1513,11171015,4325778,4012217,2833020,9217,204.39,79.15,73.41,51.83,1686,549,0.01
12.02.2022,NO,Norway,20533,1028513,0,1513,11173027,4325966,4012436,2834625,9339,204.42,79.15,73.41,51.86,1709,560,0.01
13.02.2022,NO,Norway,9179,1037692,0,1513,11173190,4326000,4012455,2834735,9319,204.43,79.15,73.41,51.86,1705,563,0.01
14.02.2022,NO,Norway,7829,1045521,32,1545,11178374,4326370,4013024,2838980,8695,204.52,79.16,73.42,51.94,1591,545,0.01
15.02.2022,NO,Norway,20265,1065786,3,1548,11185621,4326713,4013949,2844959,7952,204.65,79.16,73.44,52.05,1455,487,0.009
16.02.2022,NO,Norway,16661,1082447,0,1548,11195912,4327273,4015356,2853283,6943,204.84,79.17,73.47,52.2,1270,420,0.008
17.02.2022,NO,Norway,17180,1099627,0,1548,11205717,4327875,4016764,2861078,5907,205.02,79.18,73.49,52.35,1081,347,0.006
18.02.2022,NO,Norway,15820,1115447,0,1548,11209961,4328083,4017306,2864572,5564,205.1,79.19,73.5,52.41,1018,329,0.006
19.02.2022,NO,Norway,15691,1131138,0,1548,11210233,4328110,4017342,2864781,5315,205.1,79.19,73.5,52.41,972,306,0.006
20.02.2022,NO,Norway,7681,1138819,0,1548,11210269,4328112,4017353,2864804,5297,205.1,79.19,73.5,52.41,969,302,0.006
21.02.2022,NO,Norway,7524,1146343,48,1596,11213581,4328259,4017770,2867552,5030,205.17,79.19,73.51,52.47,920,270,0.005
22.02.2022,NO,Norway,22203,1168546,1,1597,11217117,4328464,4018276,2870377,4499,205.23,79.19,73.52,52.52,823,250,0.005
23.02.2022,NO,Norway,18322,1186868,1,1598,11222571,4328752,4018995,2874824,3808,205.33,79.2,73.53,52.6,697,211,0.004
24.02.2022,NO,Norway,18121,1204989,0,1598,11227620,4328998,4019889,2878733,3129,205.42,79.2,73.55,52.67,572,160,0.003
25.02.2022,NO,Norway,15332,1220321,0,1598,11230317,4329133,4020275,2880909,2908,205.47,79.21,73.56,52.71,532,150,0.003
26.02.2022,NO,Norway,14534,1234855,0,1598,11230516,4329146,4020315,2881055,2898,205.48,79.21,73.56,52.71,530,148,0.003
27.02.2022,NO,Norway,6200,1241055,0,1598,11230543,4329147,4020323,2881073,2896,205.48,79.21,73.56,52.71,530,148,0.003
28.02.2022,NO,Norway,6172,1247227,61,1659,11232506,4329229,4020623,2882654,2704,205.51,79.21,73.56,52.74,495,139,0.003
01.03.2022,NO,Norway,17523,1264750,2,1661,11234907,4329372,4020987,2884548,2541,205.56,79.21,73.57,52.78,465,130,0.002
02.03.2022,NO,Norway,12442,1277192,3,1664,11238074,4329533,4021506,2887035,2215,205.61,79.21,73.58,52.82,405,112,0.002
03.03.2022,NO,Norway,11092,1288284,0,1664,11241055,4329696,4022045,2889314,1919,205.67,79.22,73.59,52.86,351,100,0.002
04.03.2022,NO,Norway,8883,1297167,0,1664,11242451,4329784,4022267,2890400,1733,205.69,79.22,73.59,52.88,317,93,0.002
05.03.2022,NO,Norway,8273,1305440,0,1664,11242584,4329795,4022296,2890493,1724,205.7,79.22,73.59,52.88,315,93,0.002
06.03.2022,NO,Norway,3707,1309147,0,1664,11242595,4329797,4022302,2890496,1722,205.7,79.22,73.59,52.88,315,93,0.002
07.03.2022,NO,Norway,3375,1312522,82,1746,11243891,4329881,4022509,2891501,1626,205.72,79.22,73.6,52.9,297,93,0.002
08.03.2022,NO,Norway,11584,1324106,2,1748,11245478,4330015,4022768,2892695,1510,205.75,79.22,73.6,52.93,276,92,0.002
09.03.2022,NO,Norway,7515,1331621,1,1749,11248291,4330230,4023234,2894827,1460,205.8,79.23,73.61,52.96,267,100,0.002
10.03.2022,NO,Norway,6903,1338524,2,1751,11251214,4330488,4023762,2896964,1451,205.85,79.23,73.62,53,265,113,0.002
11.03.2022,NO,Norway,2637,1341161,0,1751,11251214,4330488,4023762,2896964,1451,205.85,79.23,73.62,53,265,113,0.002
